12691259;iii.- otras disposiciones y actos consejería de fomento resolución de 06/02/2017, de la consejería de fomento, por la que se resuelve la información pública y se aprueba el proyecto de trazado: adaptación de la carretera cm-3009, del punto kilométrico 0+000 al 18+000. tramo: intersección cm-310 (saelices)-villarejo de fuentes (cuenca). expediente: cn-cu-16-193. [2017/1825] mediante resolución de 27 de octubre de 2016 de la secretaría general, publicada en el docm de 9 de noviembre de 2016 y en el bop de cuenca de 7 de noviembre de 2016, se sometió el proyecto citado a información pública en ma- teria de expropiación forzosa a fin de que los titulares afectados pudieran solicitar la rectificación de posibles errores o formular las alegaciones que estimasen oportunas. visto el expediente de referencia y considerando, 1º.- que se ha dado cumplimiento al trámite de información pública preceptuado en los artículos 17, 18 y 19 de la ley de expropiación forzosa de 16 de d;1
12664672;vi. anuncios a) administración autonómica agencia gallega de infraestructuras anuncio de 30 de enero de 2017 por el que se somete al trámite de información pública el proyecto de construcción vía ártabra, tramo: n-vi – ap-9, así como la relación individual de bienes, derechos y propietarios afectados por el proyecto referenciado (clave ac/04/156.01.4.1). antecedentes: el trazado de la vía ártabra entre el puerto de lorbé y la autopista ap-9 fue diseñado a través de dos proyectos de trazado sometidos a información públida. el primer tramo fue de- finido por el denominado «proyecto de trazado y estudio de impacto ambiental: vía ártabra, tramo: lorbé-ac-221 (polígono de cambre), de clave: ac/04/156.00», aprobado el 22 de febrero de 2008, (dog núm. 48, de 7 de marzo). el segundo tramo, el que daba continuidad, fue diseñado por el «proyecto de trazado y estudio de impacto ambiental: vía ártabra, tra- mo: ac-221 (polígono de cambre )-autopista ap-9-autovía;1
12664764;vi. anuncios a) administración autonómica agencia gallega de infraestructuras anuncio de 30 de enero de 2017 por el que se somete al trámite de información pública el proyecto de construcción vía ártabra, tramo: n-vi – ap-9, así como la relación individual de bienes, derechos y propietarios afectados por el proyecto referenciado (clave ac/04/156.01.4.1). antecedentes: el trazado de la vía ártabra entre el puerto de lorbé y la autopista ap-9 fue diseñado a través de dos proyectos de trazado sometidos a información públida. el primer tramo fue de- finido por el denominado «proyecto de trazado y estudio de impacto ambiental: vía ártabra, tramo: lorbé-ac-221 (polígono de cambre), de clave: ac/04/156.00», aprobado el 22 de febrero de 2008, (dog núm. 48, de 7 de marzo). el segundo tramo, el que daba continuidad, fue diseñado por el «proyecto de trazado y estudio de impacto ambiental: vía ártabra, tra- mo: ac-221 (polígono de cambre )-autopista ap-9-autovía;1
12664787;vi. anuncios a) administración autonómica agencia gallega de infraestructuras anuncio de 30 de enero de 2017 por el que se somete al trámite de información pública el proyecto de construcción vía ártabra, tramo: n-vi – ap-9, así como la relación individual de bienes, derechos y propietarios afectados por el proyecto referenciado (clave ac/04/156.01.4.1). antecedentes: el trazado de la vía ártabra entre el puerto de lorbé y la autopista ap-9 fue diseñado a través de dos proyectos de trazado sometidos a información públida. el primer tramo fue de- finido por el denominado «proyecto de trazado y estudio de impacto ambiental: vía ártabra, tramo: lorbé-ac-221 (polígono de cambre), de clave: ac/04/156.00», aprobado el 22 de febrero de 2008, (dog núm. 48, de 7 de marzo). el segundo tramo, el que daba continuidad, fue diseñado por el «proyecto de trazado y estudio de impacto ambiental: vía ártabra, tra- mo: ac-221 (polígono de cambre )-autopista ap-9-autovía;1
12664740;vi. anuncios a) administración autonómica agencia gallega de infraestructuras anuncio de 30 de enero de 2017 por el que se somete al trámite de información pública el proyecto de construcción vía ártabra, tramo: n-vi – ap-9, así como la relación individual de bienes, derechos y propietarios afectados por el proyecto referenciado (clave ac/04/156.01.4.1). antecedentes: el trazado de la vía ártabra entre el puerto de lorbé y la autopista ap-9 fue diseñado a través de dos proyectos de trazado sometidos a información públida. el primer tramo fue de- finido por el denominado «proyecto de trazado y estudio de impacto ambiental: vía ártabra, tramo: lorbé-ac-221 (polígono de cambre), de clave: ac/04/156.00», aprobado el 22 de febrero de 2008, (dog núm. 48, de 7 de marzo). el segundo tramo, el que daba continuidad, fue diseñado por el «proyecto de trazado y estudio de impacto ambiental: vía ártabra, tra- mo: ac-221 (polígono de cambre )-autopista ap-9-autovía;1
12693368;ii. administración general del estado 2. direcciones provinciales de ministerios ministerio de fomento demarcación de carreteras del estado en murcia 1275 anuncio de la demarcación de carreteras del estado en murcia sobre la resolución de la dirección general de carreteras por el que se somete a información pública la aprobación provisional del proyecto de trazado de la modificación n.º 1 de las obras de construcción “autovía a-33, cieza–fuente la higuera, tramo enlace con n-344 a jumilla–enlace con c-3223 a yecla. subtramo 1”, clave: 12-mu-5591. se somete a información pública el proyecto de trazado arriba referenciado, que ha sido aprobado provisionalmente mediante resolución de la dirección general de carreteras de fecha 27 de enero de 2017. la información pública se hace de acuerdo con la ley 39/2015, de 1 de octubre, de procedimiento administrativo común de las administraciones públicas, y en cumplimiento de lo establecido en el artí;1
12560017;"v. anuncios b. otros anuncios oficiales ministerio de fomento 63720 anuncio de la demarcación de carreteras del estado en aragón sobre la aprobación del expediente de información pública y definitivamente el proyecto de trazado: ""autovía mudéjar a-23. tramo: sabiñánigo este (e) – sabiñánigo oeste (o), provincia de huesca"". clave: 12-hu- 5770. por resolución de 18 de noviembre de 2016, el secretario de estado de infraestructuras transporte y vivienda, por delegación del ministro de fomento, conforme a la orden fom/1356/2016, de 20 de julio, por la que se modifica la orden fom/1644/2012, de 23 de julio sobre delegación de competencias en el ministerio de fomento, ha resuelto: 1. aprobar el expediente de información pública y definitivamente el proyecto de trazado ""autovía mudéjar a-23. tramo sabiñánigo este (e) – sabiñánigo oeste (o)"". provincia de huesca"", con las siguientes prescripciones a cumplimentar en la redacción del proyecto de construcción: 1.1 se d";1
12578458;"v. anuncios b. otros anuncios oficiales ministerio de fomento 66008 anuncio de la demarcación de carreteras del estado en la comunidad valenciana, sobre aprobación del expediente de información pública y definitivamente el documento para información pública a efectos de expropiaciones del proyecto de trazado: ""ampliación a tres carriles del tramo carraixet – valencia de la autovía v-21. clave: 47-v-7070. provincia de valencia. con fecha 18 de noviembre de 2016 la dirección general de carreteras ha propuesto la aprobación del expediente de información pública y definitiva del documento para información pública a efectos de expropiaciones del proyecto de trazado ""ampliación a tres carriles del tramo carraixet – valencia de la autovía v- 21"". el proyecto de trazado de las obras de referencia tiene un presupuesto de licitación estimado (i.v.a. excluido) de 16.421.927,51 euros. en base a la orden fom/756/2014 de 8 de mayo, sobre delegación de competencias en el min";1
12680729;"v. anuncios b. otros anuncios oficiales ministerio de fomento 9566 anuncio de la demarcación de carreteras del estado en murcia sobre la resolución de la dirección general de carreteras por el que se somete a información pública la aprobación provisional del proyecto de trazado de la modificación nº1 de las obras de construcción ""autovía a-33, cieza – fuente la higuera, tramo enlace con n-344 a jumilla – enlace con c-3223 a yecla. subtramo 1"". clave: 12-mu-5591. se somete a información pública el proyecto de trazado arriba referenciado, que ha sido aprobado provisionalmente mediante resolución de la dirección general de carreteras de fecha 27 de enero de 2017. la información pública se hace de acuerdo con la ley 39/2015, de 1 de octubre, de procedimiento administrativo común de las administraciones públicas, y en cumplimiento de lo establecido en el artículo 12 de la vigente ley de 37/2015, de carreteras, y concordantes del reglamento, y conjuntamente con la ";1
12551888;i. administración del estado ministerio de fomento dirección general de carreteras demarcación de carreteras del estado en castilla y león oriental anuncio de la demarcación de carreteras del estado en castilla y león oriental por el que se publica la aprobación provisional y se ordena la incoación del expediente de información pública del documento para información pública a efectos de expropiaciones del proyecto de construcción 12-bu-4420 «autovía a-12, del camino de santiago. tramo: villafranca montes de oca - ibeas de juarros». provincia de burgos. la dirección general de carreteras con fecha 28 de septiembre de 2016 ha resuelto: 1. aprobar provisionalmente el documento para información pública a efectos de expropiaciones del proyecto de construcción «autovía a-12, del camino de santiago. tramo: villafranca montes de oca - ibeas de juarros». 2. ordenar que, por la demarcación de carreteras del estado en castilla y león oriental, se proceda a incoar el co;1
12684692;administración de justicia consejería de fomento núm. 399 anuncio resolución de 6/02/2017 de la consejería de fomento por la que se resuelve la información pública y se aprueba el pro- yecto de trazado: adaptación de la carretera cm-3009, del punto kilométrico 0+000 al 18+000. tramo: intersección cm-310 (saelices) – villarejo de fuentes (cuenca). expediente: cn-cu-16-193. mediante resolución de 27 de octubre de 2016 de la secretaría general, publicada en el d.o.c.m. de 9 de noviembre de 2016 y en el b.o.p. de cuenca de 7 de noviembre de 2016, se sometió el proyecto citado a información pública en materia de expropiación forzosa a fin de que los titulares afectados pudieran solicitar la rectificación de posibles errores o formular las alegaciones que estimasen oportunas. visto el expediente de referencia y considerando, 1º.- que se ha dado cumplimiento al trámite de información pública preceptuado en los artículos 17, 18 y 19 de la ley de expropiación forzosa ;1
12556428;demarcación de carreteras del estado en andalucía oriental proyecto de construcción de “autovía gr-43, tramo: pinos puente - atarfe edicto anuncio de la demarcación de carreteras del estado en andalucía oriental de información pública sobre la necesidad de ocupación del proyecto de construcción de “autovía gr-43, tramo: pinos puente - atarfe (en- lace con la futura a-44)”. provincia de granada. clave: 43-gr-3750.m1. aprobado por la dirección general de carreteras por resolución de 14 de abril de 2016 el proyecto de cons- trucción de “autovía gr-43, tramo: pinos puente - atarfe (enlace con la futura a-44)”. provincia de gra- nada. clave: 43-gr-3750.m1, en cumplimiento de lo preceptuado en el artículo 83 de la ley 39/2015, de 1 de octubre, del procedimiento administrativo común de las administraciones públicas, y de conformidad con lo dispuesto en los artículos 18 y 19.1 de la ley de expro- piación forzosa, de 16 de diciembre de 1954, y concor- dantes de su r;1
